2022-12-01T06:45:01Z,17108,15932
2022-12-01T06:46:01Z,17203,16004
2022-12-01T06:47:01Z,17291,16080
2022-12-01T06:48:00Z,17378,16163
2022-12-01T06:49:00Z,17471,16268
2022-12-01T06:50:04Z,17567,16359
2022-12-01T06:51:00Z,17659,16455
2022-12-01T06:52:00Z,17759,16553
2022-12-01T06:53:00Z,17855,16646
2022-12-01T06:54:00Z,17936,16728
2022-12-01T06:55:01Z,18019,16835
2022-12-01T06:56:01Z,18116,16913
2022-12-01T06:57:00Z,18206,17000
2022-12-01T06:58:01Z,18298,17083
2022-12-01T06:59:01Z,18390,17180
2022-12-01T07:00:00Z,18483,17266
2022-12-01T07:01:01Z,18584,17353
2022-12-01T07:02:00Z,18699,17430
2022-12-01T07:03:00Z,18796,17522
2022-12-01T07:04:00Z,18883,17619
2022-12-01T07:05:00Z,18974,17706
2022-12-01T07:06:00Z,19068,17802
2022-12-01T07:07:01Z,19142,17887
2022-12-01T07:08:01Z,19221,17966
2022-12-01T07:09:00Z,19304,18033
2022-12-01T07:10:00Z,19386,18107
2022-12-01T07:11:00Z,19473,18188
2022-12-01T07:12:00Z,19578,18283
2022-12-01T07:13:00Z,19669,18372
2022-12-01T07:14:01Z,19768,18472
2022-12-01T07:15:01Z,19871,18549
2022-12-01T07:16:00Z,19965,18639
2022-12-01T07:17:00Z,20054,18711
2022-12-01T07:18:00Z,20139,18790
2022-12-01T07:19:00Z,20228,18875
2022-12-01T07:20:01Z,20336,18951
2022-12-01T07:21:01Z,20427,19055
2022-12-01T07:22:00Z,20523,19143
2022-12-01T07:23:00Z,20623,19219
2022-12-01T07:24:00Z,20715,19321
2022-12-01T07:25:00Z,20805,19413
2022-12-01T07:26:00Z,20920,19514
2022-12-01T07:27:01Z,21028,19607
2022-12-01T07:28:01Z,21133,19692
2022-12-01T07:29:00Z,21242,19788
2022-12-01T07:30:00Z,21357,19864
2022-12-01T07:31:00Z,21452,19955
2022-12-01T07:32:00Z,21569,20063
2022-12-01T07:33:00Z,21669,20175
2022-12-01T07:34:00Z,21761,20276
2022-12-01T07:35:01Z,21860,20372
2022-12-01T07:36:01Z,21959,20485
2022-12-01T07:37:00Z,22054,20590
2022-12-01T07:38:00Z,22157,20684
2022-12-01T07:39:00Z,22283,20780
2022-12-01T07:40:00Z,22380,20859
2022-12-01T07:41:00Z,22488,20969
2022-12-01T07:42:01Z,22590,21066
2022-12-01T07:43:01Z,22699,21155
2022-12-01T07:44:01Z,22794,21254
2022-12-01T07:45:00Z,22900,21351
2022-12-01T07:46:00Z,23008,21472
2022-12-01T07:47:00Z,23128,21567
2022-12-01T07:48:00Z,23245,21659
2022-12-01T07:49:01Z,23371,21743
2022-12-01T07:50:01Z,23483,21843
2022-12-01T07:51:00Z,23607,21939
2022-12-01T07:52:00Z,23719,22054
2022-12-01T07:53:00Z,23835,22161
2022-12-01T07:54:00Z,23963,22260
2022-12-01T07:55:00Z,24071,22363
2022-12-01T07:56:01Z,24184,22475
2022-12-01T07:57:01Z,24315,22567
2022-12-01T07:58:00Z,24432,22679
2022-12-01T07:59:00Z,24552,22778
2022-12-01T08:00:00Z,24663,22867
2022-12-01T08:01:00Z,24776,22983
2022-12-01T08:02:00Z,24880,23088
2022-12-01T08:03:00Z,24988,23189
2022-12-01T08:04:01Z,25097,23296
2022-12-01T08:05:01Z,25188,23414
2022-12-01T08:06:00Z,25287,23516
2022-12-01T08:07:00Z,25391,23608
2022-12-01T08:08:00Z,25512,23711
2022-12-01T08:09:00Z,25599,23818
2022-12-01T08:10:00Z,25725,23924
2022-12-01T08:11:01Z,25841,24030
2022-12-01T08:12:01Z,25936,24129
2022-12-01T08:13:00Z,26052,24219
2022-12-01T08:14:00Z,26172,24313
2022-12-01T08:15:00Z,26282,24417
2022-12-01T08:16:00Z,26405,24528
2022-12-01T08:17:00Z,26525,24642
2022-12-01T08:18:01Z,26642,24739
2022-12-01T08:19:01Z,26748,24853
2022-12-01T08:20:00Z,26882,24944
2022-12-01T08:21:00Z,27008,25046
2022-12-01T08:22:00Z,27108,25174
2022-12-01T08:23:00Z,27230,25295
2022-12-01T08:24:00Z,27360,25408
2022-12-01T08:25:00Z,27468,25511
2022-12-01T08:26:01Z,27604,25633
2022-12-01T08:27:01Z,27744,25748
2022-12-01T08:28:00Z,27865,25849
2022-12-01T08:29:00Z,28016,25962
2022-12-01T08:30:00Z,28152,26095
2022-12-01T08:31:00Z,28284,26206
2022-12-01T08:32:00Z,28399,26316
2022-12-01T08:33:00Z,28509,26416
2022-12-01T08:34:01Z,28641,26519
2022-12-01T08:35:01Z,28775,26636
2022-12-01T08:36:00Z,28902,26749
2022-12-01T08:37:00Z,29014,26861
2022-12-01T08:38:00Z,29133,26973
2022-12-01T08:39:00Z,29252,27068
2022-12-01T08:40:00Z,29400,27182
2022-12-01T08:41:01Z,29524,27296
2022-12-01T08:42:01Z,29644,27408
2022-12-01T08:43:00Z,29769,27527
2022-12-01T08:44:00Z,29903,27647
2022-12-01T08:45:00Z,30038,27757
2022-12-01T08:46:00Z,30181,27880
2022-12-01T08:47:00Z,30309,28024
2022-12-01T08:48:01Z,30428,28142
2022-12-01T08:49:01Z,30580,28257
2022-12-01T08:50:00Z,30709,28378
2022-12-01T08:51:00Z,30841,28518
2022-12-01T08:52:00Z,30975,28672
2022-12-01T08:53:00Z,31109,28785
2022-12-01T08:54:00Z,31228,28913
2022-12-01T08:55:01Z,31363,29040
2022-12-01T08:56:01Z,31471,29159
2022-12-01T08:57:01Z,31599,29266
2022-12-01T08:58:00Z,31721,29403
2022-12-01T08:59:00Z,31849,29534
2022-12-01T09:00:00Z,31977,29651
2022-12-01T09:01:00Z,32124,29768
2022-12-01T09:02:00Z,32255,29897
2022-12-01T09:03:01Z,32376,30008
2022-12-01T09:04:01Z,32517,30125
2022-12-01T09:05:00Z,32641,30240
2022-12-01T09:06:00Z,32765,30349
2022-12-01T09:07:00Z,32893,30439
2022-12-01T09:08:00Z,33024,30565
2022-12-01T09:09:00Z,33141,30674
2022-12-01T09:10:00Z,33281,30801
2022-12-01T09:11:01Z,33423,30931
2022-12-01T09:12:01Z,33549,31051
2022-12-01T09:13:00Z,33664,31172
2022-12-01T09:14:00Z,33776,31281
2022-12-01T09:15:00Z,33912,31397
2022-12-01T09:16:00Z,34069,31502
2022-12-01T09:17:00Z,34208,31608
2022-12-01T09:18:01Z,34332,31739
2022-12-01T09:19:01Z,34457,31858
2022-12-01T09:20:00Z,34590,31987
2022-12-01T09:21:00Z,34735,32113
2022-12-01T09:22:00Z,34863,32255
2022-12-01T09:23:00Z,35003,32387
2022-12-01T09:24:01Z,35152,32522
2022-12-01T09:25:01Z,35280,32636
2022-12-01T09:26:00Z,35395,32761
2022-12-01T09:27:00Z,35529,32883
2022-12-01T09:28:00Z,35663,33007
2022-12-01T09:29:00Z,35812,33121
2022-12-01T09:30:00Z,35945,33249
2022-12-01T09:31:01Z,36074,33367
2022-12-01T09:32:01Z,36200,33474
2022-12-01T09:33:01Z,36327,33590
2022-12-01T09:34:00Z,36446,33708
2022-12-01T09:35:00Z,36588,33821
2022-12-01T09:36:00Z,36735,33952
2022-12-01T09:37:00Z,36845,34078
2022-12-01T09:38:00Z,36970,34198
2022-12-01T09:39:00Z,37099,34323
2022-12-01T09:40:01Z,37220,34450
2022-12-01T09:41:00Z,37331,34566
2022-12-01T09:42:00Z,37462,34705
2022-12-01T09:43:00Z,37588,34828
2022-12-01T09:44:00Z,37704,34926
2022-12-01T09:45:00Z,37810,35064
2022-12-01T09:46:01Z,37938,35189
2022-12-01T09:47:01Z,38058,35300
2022-12-01T09:48:00Z,38197,35419
2022-12-01T09:49:00Z,38313,35548
2022-12-01T09:50:00Z,38458,35685
2022-12-01T09:51:00Z,38574,35808
2022-12-01T09:52:00Z,38680,35918
2022-12-01T09:53:00Z,38806,36030
2022-12-01T09:54:01Z,38929,36165
2022-12-01T09:55:01Z,39056,36274
2022-12-01T09:56:00Z,39185,36381
2022-12-01T09:57:00Z,39304,36500
2022-12-01T09:58:00Z,39434,36622
2022-12-01T09:59:00Z,39564,36732
2022-12-01T10:00:00Z,39697,36853
2022-12-01T10:01:00Z,39830,36967
2022-12-01T10:02:01Z,39948,37077
2022-12-01T10:03:01Z,40055,37172
2022-12-01T10:04:00Z,40165,37271
2022-12-01T10:05:00Z,40280,37386
2022-12-01T10:06:00Z,40404,37500
2022-12-01T10:07:00Z,40509,37614
2022-12-01T10:08:00Z,40639,37731
2022-12-01T10:09:01Z,40737,37838
2022-12-01T10:10:01Z,40868,37933
2022-12-01T10:11:00Z,40982,38046
2022-12-01T10:12:00Z,41105,38166
2022-12-01T10:13:00Z,41220,38280
2022-12-01T10:14:00Z,41330,38392
2022-12-01T10:15:00Z,41447,38502
2022-12-01T10:16:01Z,41563,38606
2022-12-01T10:17:01Z,41662,38707
2022-12-01T10:18:00Z,41785,38820
2022-12-01T10:19:00Z,41879,38942
2022-12-01T10:20:00Z,41988,39048
2022-12-01T10:21:00Z,42124,39161
2022-12-01T10:22:00Z,42249,39262
2022-12-01T10:23:01Z,42357,39370
2022-12-01T10:24:01Z,42467,39486
2022-12-01T10:25:00Z,42575,39583
2022-12-01T10:26:00Z,42689,39694
2022-12-01T10:27:00Z,42802,39801
2022-12-01T10:28:00Z,42921,39917
2022-12-01T10:29:00Z,43042,40020
2022-12-01T10:30:00Z,43161,40133
2022-12-01T10:31:01Z,43268,40249
2022-12-01T10:32:01Z,43370,40351
2022-12-01T10:33:00Z,43474,40439
2022-12-01T10:34:00Z,43593,40541
2022-12-01T10:35:00Z,43726,40649
2022-12-01T10:36:00Z,43837,40750
2022-12-01T10:37:00Z,43946,40871
2022-12-01T10:38:01Z,44060,40979
2022-12-01T10:39:01Z,44170,41080
2022-12-01T10:40:00Z,44280,41193
2022-12-01T10:41:00Z,44401,41285
2022-12-01T10:42:00Z,44537,41401
2022-12-01T10:43:00Z,44636,41510
2022-12-01T10:44:00Z,44735,41617
2022-12-01T10:45:01Z,44847,41728
2022-12-01T10:46:01Z,44949,41827
2022-12-01T10:47:00Z,45073,41926
2022-12-01T10:48:00Z,45180,42028
2022-12-01T10:49:00Z,45254,42130
2022-12-01T10:50:00Z,45364,42245
2022-12-01T10:51:00Z,45461,42341
2022-12-01T10:52:01Z,45567,42449
2022-12-01T10:53:01Z,45673,42553
2022-12-01T10:54:01Z,45794,42633
2022-12-01T10:55:00Z,45898,42728
2022-12-01T10:56:00Z,45975,42830
2022-12-01T10:57:00Z,46093,42928
2022-12-01T10:58:00Z,46213,43032
2022-12-01T10:59:01Z,46304,43153
2022-12-01T11:00:01Z,46402,43253
2022-12-01T11:01:00Z,46502,43337
2022-12-01T11:02:00Z,46600,43440
2022-12-01T11:03:00Z,46709,43528
2022-12-01T11:04:00Z,46809,43614
2022-12-01T11:05:00Z,46912,43708
2022-12-01T11:06:01Z,47008,43810
2022-12-01T11:07:01Z,47099,43913
2022-12-01T11:08:00Z,47195,44010
2022-12-01T11:09:00Z,47284,44096
2022-12-01T11:10:00Z,47377,44190
2022-12-01T11:11:00Z,47479,44277
2022-12-01T11:12:00Z,47565,44374
2022-12-01T11:13:01Z,47669,44473
2022-12-01T11:14:01Z,47771,44581
2022-12-01T11:15:00Z,47856,44682
2022-12-01T11:16:00Z,47958,44771
2022-12-01T11:17:00Z,48039,44857
2022-12-01T11:18:00Z,48135,44948
2022-12-01T11:19:00Z,48242,45040
2022-12-01T11:20:01Z,48342,45126
2022-12-01T11:21:00Z,48436,45215
2022-12-01T11:22:00Z,48544,45313
2022-12-01T11:23:00Z,48629,45412
2022-12-01T11:24:00Z,48728,45509
2022-12-01T11:25:00Z,48828,45592
2022-12-01T11:26:01Z,48924,45682
2022-12-01T11:27:01Z,49022,45797
2022-12-01T11:28:00Z,49110,45872
2022-12-01T11:29:00Z,49191,45963
2022-12-01T11:30:00Z,49284,46054
2022-12-01T11:31:00Z,49396,46151
2022-12-01T11:32:00Z,49490,46241
2022-12-01T11:33:01Z,49594,46335
2022-12-01T11:34:01Z,49682,46432
2022-12-01T11:35:00Z,49768,46519
2022-12-01T11:36:00Z,49862,46616
2022-12-01T11:37:00Z,49945,46698
2022-12-01T11:38:00Z,50036,46780
2022-12-01T11:39:00Z,50137,46849
2022-12-01T11:40:00Z,50209,46932
2022-12-01T11:41:01Z,50305,47040
2022-12-01T11:42:01Z,50397,47106
2022-12-01T11:43:00Z,50500,47195
2022-12-01T11:44:00Z,50585,47271
2022-12-01T11:45:00Z,50688,47342
2022-12-01T11:46:00Z,50783,47424
2022-12-01T11:47:00Z,50875,47500
2022-12-01T11:48:01Z,50959,47599
2022-12-01T11:49:01Z,51054,47690
2022-12-01T11:50:00Z,51160,47802
2022-12-01T11:51:00Z,51262,47896
2022-12-01T11:52:00Z,51366,48005
2022-12-01T11:53:00Z,51430,48094
2022-12-01T11:55:00Z,51618,48289
2022-12-01T11:56:01Z,51711,48373
2022-12-01T11:57:00Z,51788,48461
2022-12-01T11:58:00Z,51880,48568
2022-12-01T11:59:00Z,51955,48650
2022-12-01T12:00:00Z,52039,48743
2022-12-01T12:01:00Z,52153,48824
2022-12-01T12:02:00Z,52245,48902
2022-12-01T12:03:01Z,52330,48989
2022-12-01T12:04:01Z,52416,49072
2022-12-01T12:05:00Z,52503,49146
2022-12-01T12:06:00Z,52588,49243
2022-12-01T12:07:00Z,52665,49333
2022-12-01T12:08:00Z,52769,49416
2022-12-01T12:09:00Z,52861,49502
2022-12-01T12:10:01Z,52961,49586
2022-12-01T12:11:00Z,53054,49670
2022-12-01T12:12:00Z,53146,49755
2022-12-01T12:13:00Z,53245,49849
2022-12-01T12:14:00Z,53342,49957
2022-12-01T12:15:01Z,53443,50046
2022-12-01T12:16:01Z,53551,50153
2022-12-01T12:17:00Z,53642,50250
2022-12-01T12:18:00Z,53730,50339
2022-12-01T12:19:00Z,53826,50418
2022-12-01T12:20:00Z,53920,50534
2022-12-01T12:21:00Z,54019,50637
2022-12-01T12:22:01Z,54132,50730
2022-12-01T12:23:00Z,54231,50835
2022-12-01T12:24:00Z,54322,50936
2022-12-01T12:25:00Z,54421,51031
2022-12-01T12:26:00Z,54506,51136
2022-12-01T12:27:01Z,54590,51228
2022-12-01T12:28:01Z,54684,51330
2022-12-01T12:29:00Z,54777,51416
2022-12-01T12:30:00Z,54862,51504
2022-12-01T12:31:00Z,54954,51584
2022-12-01T12:32:00Z,55058,51673
2022-12-01T12:33:00Z,55164,51774
2022-12-01T12:34:01Z,55252,51862
2022-12-01T12:35:01Z,55330,51950
2022-12-01T12:36:00Z,55418,52036
2022-12-01T12:37:00Z,55518,52127
2022-12-01T12:38:00Z,55613,52228
2022-12-01T12:39:00Z,55697,52326
2022-12-01T12:40:00Z,55783,52413
2022-12-01T12:41:01Z,55874,52507
2022-12-01T12:42:00Z,55960,52615
2022-12-01T12:43:00Z,56055,52699
2022-12-01T12:44:00Z,56139,52787
2022-12-01T12:45:00Z,56232,52854
2022-12-01T12:46:00Z,56330,52941
2022-12-01T12:47:01Z,56422,53041
2022-12-01T12:48:00Z,56534,53141
2022-12-01T12:49:00Z,56617,53227
2022-12-01T12:50:00Z,56704,53304
2022-12-01T12:51:00Z,56812,53401
2022-12-01T12:52:01Z,56900,53490
2022-12-01T12:53:01Z,57008,53568
2022-12-01T12:54:00Z,57108,53653
2022-12-01T12:55:00Z,57198,53750
2022-12-01T12:56:00Z,57281,53831
2022-12-01T12:57:00Z,57378,53917
2022-12-01T12:58:00Z,57488,54016
2022-12-01T12:59:01Z,57589,54114
2022-12-01T13:00:01Z,57691,54208
2022-12-01T13:01:00Z,57778,54279
2022-12-01T13:02:00Z,57877,54377
2022-12-01T13:03:00Z,57984,54469
2022-12-01T13:04:00Z,58077,54553
2022-12-01T13:05:01Z,58161,54645
2022-12-01T13:06:01Z,58265,54730
2022-12-01T13:07:01Z,58343,54836
2022-12-01T13:08:00Z,58436,54936
2022-12-01T13:09:00Z,58545,55047
2022-12-01T13:10:00Z,58648,55158
2022-12-01T13:11:00Z,58748,55238
2022-12-01T13:12:00Z,58844,55339
2022-12-01T13:13:01Z,58925,55412
2022-12-01T13:14:01Z,59021,55497
2022-12-01T13:15:00Z,59103,55596
2022-12-01T13:16:00Z,59203,55678
2022-12-01T13:17:00Z,59323,55779
2022-12-01T13:18:00Z,59417,55877
2022-12-01T13:19:00Z,59508,55965
2022-12-01T13:20:01Z,59606,56054
2022-12-01T13:21:00Z,59706,56131
2022-12-01T13:22:00Z,59802,56218
2022-12-01T13:23:00Z,59897,56297
2022-12-01T13:24:00Z,60012,56385
2022-12-01T13:25:00Z,60105,56472
2022-12-01T13:26:01Z,60191,56579
2022-12-01T13:27:01Z,60286,56664
2022-12-01T13:28:00Z,60382,56772
2022-12-01T13:29:00Z,60489,56887
2022-12-01T13:30:00Z,60581,56963
2022-12-01T13:31:00Z,60678,57050
2022-12-01T13:32:00Z,60780,57147
2022-12-01T13:33:01Z,60883,57252
2022-12-01T13:34:01Z,60977,57351
2022-12-01T13:35:00Z,61083,57450
2022-12-01T13:36:00Z,61198,57535
2022-12-01T13:37:00Z,61295,57632
2022-12-01T13:38:00Z,61393,57733
2022-12-01T13:39:00Z,61503,57819
2022-12-01T13:40:01Z,61597,57915
2022-12-01T13:41:01Z,61695,58007
2022-12-01T13:42:00Z,61806,58116
2022-12-01T13:43:00Z,61912,58212
2022-12-01T13:44:00Z,62023,58317
2022-12-01T13:45:01Z,62123,58398
2022-12-01T13:46:01Z,62243,58508
2022-12-01T13:47:00Z,62356,58607
2022-12-01T13:48:00Z,62458,58716
2022-12-01T13:49:00Z,62553,58818
2022-12-01T13:50:00Z,62655,58898
2022-12-01T13:51:01Z,62756,59008
2022-12-01T13:52:01Z,62854,59098
2022-12-01T13:53:00Z,62962,59180
2022-12-01T13:54:00Z,63057,59273
2022-12-01T13:55:00Z,63166,59382
2022-12-01T13:56:00Z,63274,59469
2022-12-01T13:57:00Z,63369,59551
2022-12-01T13:58:00Z,63478,59665
2022-12-01T13:59:01Z,63586,59779
2022-12-01T14:00:01Z,63685,59878
2022-12-01T14:01:00Z,63777,59984
2022-12-01T14:02:00Z,63868,60079
2022-12-01T14:03:00Z,63985,60178
2022-12-01T14:04:00Z,64093,60269
2022-12-01T14:05:00Z,64173,60356
2022-12-01T14:06:01Z,64273,60469
2022-12-01T14:07:01Z,64381,60563
2022-12-01T14:08:00Z,64469,60659
2022-12-01T14:09:00Z,64578,60760
2022-12-01T14:10:00Z,64684,60859
2022-12-01T14:11:00Z,64787,60959
2022-12-01T14:12:01Z,64905,61056
2022-12-01T14:13:01Z,65000,61167
2022-12-01T14:14:00Z,65100,61255
2022-12-01T14:15:00Z,65213,61357
2022-12-01T14:16:00Z,65330,61456
2022-12-01T14:17:00Z,65431,61551
2022-12-01T14:18:01Z,65547,61644
2022-12-01T14:19:01Z,65674,61741
2022-12-01T14:20:01Z,65791,61844
2022-12-01T14:21:00Z,65908,61949
2022-12-01T14:22:00Z,66016,62054
2022-12-01T14:23:00Z,66144,62167
2022-12-01T14:24:00Z,66251,62276
2022-12-01T14:25:01Z,66348,62375
2022-12-01T14:26:01Z,66457,62494
2022-12-01T14:27:00Z,66565,62600
2022-12-01T14:28:00Z,66675,62694
2022-12-01T14:29:00Z,66779,62801
2022-12-01T14:30:00Z,66881,62905
2022-12-01T14:31:00Z,66995,63009
2022-12-01T14:32:01Z,67116,63114
2022-12-01T14:33:01Z,67224,63214
2022-12-01T14:34:00Z,67323,63310
2022-12-01T14:35:00Z,67417,63431
2022-12-01T14:36:00Z,67527,63539
2022-12-01T14:37:00Z,67633,63630
2022-12-01T14:38:00Z,67755,63735
2022-12-01T14:39:01Z,67871,63830
2022-12-01T14:40:01Z,68002,63937
2022-12-01T14:41:00Z,68121,64051
2022-12-01T14:42:00Z,68223,64157
2022-12-01T14:43:00Z,68325,64250
2022-12-01T14:44:00Z,68450,64358
2022-12-01T14:45:01Z,68563,64456
2022-12-01T14:46:01Z,68664,64573
2022-12-01T14:47:00Z,68749,64686
2022-12-01T14:48:00Z,68877,64810
2022-12-01T14:49:00Z,68996,64915
2022-12-01T14:50:01Z,69100,65013
2022-12-01T14:51:01Z,69221,65124
2022-12-01T14:52:00Z,69355,65208
2022-12-01T14:53:00Z,69460,65318
2022-12-01T14:54:00Z,69581,65417
2022-12-01T14:55:00Z,69681,65535
2022-12-01T14:56:01Z,69795,65653
2022-12-01T14:57:01Z,69900,65750
2022-12-01T14:58:00Z,70010,65858
2022-12-01T14:59:00Z,70123,65953
2022-12-01T15:00:00Z,70246,66058
2022-12-01T15:01:00Z,70342,66168
2022-12-01T15:02:01Z,70456,66268
2022-12-01T15:03:01Z,70574,66366
2022-12-01T15:04:00Z,70671,66465
2022-12-01T15:05:00Z,70777,66563
2022-12-01T15:06:00Z,70874,66678
2022-12-01T15:07:01Z,70985,66776
2022-12-01T15:08:01Z,71085,66898
2022-12-01T15:09:00Z,71197,66993
2022-12-01T15:10:00Z,71292,67080
2022-12-01T15:11:00Z,71401,67188
2022-12-01T15:12:01Z,71513,67294
2022-12-01T15:13:00Z,71639,67389
2022-12-01T15:14:00Z,71748,67504
2022-12-01T15:15:00Z,71850,67601
2022-12-01T15:16:00Z,71966,67705
2022-12-01T15:17:01Z,72076,67799
2022-12-01T15:18:01Z,72197,67886
2022-12-01T15:19:00Z,72313,67987
2022-12-01T15:20:00Z,72426,68077
2022-12-01T15:21:00Z,72547,68184
2022-12-01T15:22:01Z,72662,68288
2022-12-01T15:23:01Z,72773,68424
2022-12-01T15:24:00Z,72886,68523
2022-12-01T15:25:00Z,73001,68626
2022-12-01T15:26:00Z,73121,68737
2022-12-01T15:27:00Z,73228,68862
2022-12-01T15:28:01Z,73332,68999
2022-12-01T15:29:00Z,73444,69098
2022-12-01T15:30:00Z,73550,69227
2022-12-01T15:31:00Z,73648,69343
2022-12-01T15:32:00Z,73749,69466
2022-12-01T15:33:01Z,73862,69575
2022-12-01T15:34:01Z,73959,69675
2022-12-01T15:35:00Z,74083,69755
2022-12-01T15:36:00Z,74192,69862
2022-12-01T15:37:00Z,74314,69966
2022-12-01T15:38:00Z,74429,70050
2022-12-01T15:39:01Z,74520,70144
2022-12-01T15:40:01Z,74611,70236
2022-12-01T15:41:00Z,74713,70349
2022-12-01T15:42:00Z,74827,70460
2022-12-01T15:43:00Z,74930,70559
2022-12-01T15:44:00Z,75039,70659
2022-12-01T15:45:01Z,75162,70765
2022-12-01T15:46:01Z,75276,70852
2022-12-01T15:47:00Z,75401,70954
2022-12-01T15:48:00Z,75505,71064
2022-12-01T15:49:00Z,75600,71170
2022-12-01T15:50:00Z,75695,71274
2022-12-01T15:51:01Z,75799,71375
2022-12-01T15:52:01Z,75930,71479
2022-12-01T15:53:00Z,76032,71564
2022-12-01T15:54:00Z,76144,71651
2022-12-01T15:55:00Z,76259,71764
2022-12-01T15:56:00Z,76359,71877
2022-12-01T15:57:01Z,76471,71979
2022-12-01T15:58:01Z,76583,72089
2022-12-01T15:59:00Z,76692,72187
2022-12-01T16:00:00Z,76795,72298
2022-12-01T16:01:00Z,76900,72398
2022-12-01T16:02:00Z,76994,72515
2022-12-01T16:03:01Z,77104,72610
2022-12-01T16:04:01Z,77186,72701
2022-12-01T16:05:00Z,77282,72808
2022-12-01T16:06:00Z,77396,72917
2022-12-01T16:07:00Z,77496,73016
2022-12-01T16:08:00Z,77589,73118
2022-12-01T16:09:01Z,77686,73214
2022-12-01T16:10:01Z,77802,73293
2022-12-01T16:11:00Z,77912,73394
2022-12-01T16:12:00Z,78019,73496
2022-12-01T16:13:00Z,78109,73608
2022-12-01T16:14:00Z,78194,73729
2022-12-01T16:15:01Z,78277,73824
2022-12-01T16:16:01Z,78364,73916
2022-12-01T16:18:00Z,78590,74121
2022-12-01T16:19:00Z,78704,74195
2022-12-01T16:20:00Z,78811,74280
2022-12-01T16:21:01Z,78906,74379
2022-12-01T16:22:01Z,79026,74475
2022-12-01T16:24:00Z,79254,74680
2022-12-01T16:25:00Z,79361,74775
2022-12-01T16:26:00Z,79489,74890
2022-12-01T16:27:00Z,79606,74997
2022-12-01T16:28:01Z,79711,75093
2022-12-01T16:29:00Z,79835,75181
2022-12-01T16:30:00Z,79935,75296
2022-12-01T16:31:00Z,80038,75395
2022-12-01T16:32:00Z,80134,75490
2022-12-01T16:33:01Z,80224,75587
2022-12-01T16:34:01Z,80340,75689
2022-12-01T16:35:00Z,80447,75797
2022-12-01T16:36:00Z,80539,75905
2022-12-01T16:37:00Z,80644,75992
2022-12-01T16:38:00Z,80747,76096
2022-12-01T16:39:01Z,80838,76181
2022-12-01T16:40:01Z,80943,76283
2022-12-01T16:41:00Z,81053,76388
2022-12-01T16:43:00Z,81257,76595
2022-12-01T16:44:01Z,81354,76691
2022-12-01T16:49:00Z,81877,77171
2022-12-01T16:50:01Z,81981,77263
2022-12-01T16:51:00Z,82076,77361
2022-12-01T16:52:00Z,82166,77468
2022-12-01T16:53:00Z,82257,77582
2022-12-01T16:54:00Z,82358,77679
2022-12-01T16:55:01Z,82458,77771
2022-12-01T16:56:01Z,82560,77861
2022-12-01T16:57:00Z,82668,77968
2022-12-01T16:58:00Z,82772,78061
2022-12-01T16:59:00Z,82869,78146
2022-12-01T17:00:00Z,82972,78247
2022-12-01T17:01:01Z,83081,78335
2022-12-01T17:02:01Z,83189,78436
2022-12-01T17:03:00Z,83280,78528
2022-12-01T17:04:00Z,83371,78610
2022-12-01T17:05:00Z,83462,78725
2022-12-01T17:06:00Z,83548,78817
